site,longitude,latitude,epsilon_xx,epsilon_yy,epsilon_xy,dilatation,max_shear,second_inv,lambda1,lambda2,principal_az
,126.069,8.461,5.359572320167762,-7.537057063011148,3.2785321475177147,-66.72748129127567,132.25120921569746,213.44568576537856,119.07272047649896,-175.15998863528597,88.01763381784275
,125.999,8.828,3.604607907122749,-25.00403829348312,25.34850639560219,-97.18263603755635,145.8944670230755,224.9993111699584,125.95949329905966,-185.67210046036328,88.01763381784275
,126.061,9.016,3.6422818617756016,-26.981026472976176,12.0619782984635,-92.66107359695616,145.108012684206,226.27831681066112,137.58094468517476,-185.4554208051695,88.01763381784275
,126.272,8.875,3.817523601238829,-19.19199218290299,-61.102749204382555,-83.10276314920517,136.47111672715886,219.01118214944393,227.7370767435909,-183.72329731950202,88.01763381784275
,125.835,9.391,3.2508737584397496,-20.029427637994882,8.153876642819592,-2.3140395418759576,150.30389968941694,234.62537972881915,140.57538936876088,-177.7401114384997,88.01763381784275
,125.264,8.641,3.654261082334511,-29.85798070307641,127.09534974995854,-139.47983012846026,155.9782794861793,229.38584538872212,63.865715561583244,-183.58469904613213,88.01763381784275
,125.381,8.367,3.1928362954669307,-33.49118882301651,161.67459088593316,-162.97915763901707,162.61601677485615,230.39298118659082,65.042037507586,-185.48077154589987,88.01763381784275
,125.24,8.265,1.8771280891717912,-44.01826728960044,172.4241013988212,-183.83037475447594,161.79301502624415,231.97930026790203,82.7945879611087,-182.40632206944267,88.01763381784275
,124.939,6.452,3.2361202001670213,5.491949889342812,8.197119602655983,61.530577401045264,185.11989646678393,261.9437283950748,194.24857829980078,-178.3744917182234,88.01763381784275
,124.904,6.717,2.4992448348932874,2.932211277157368,26.116883147726924,81.24275939738321,173.47488731502082,253.59949480131078,125.83872925811309,-176.19409084385322,88.01763381784275
,124.9,6.917,3.1152720056938525,3.4883203517548607,35.75976489238075,67.07434400998974,159.0430177833114,244.00794572937747,122.1170663901235,-167.27109793471092,88.01763381784275
,124.678,6.866,4.462536330902701,16.588714050001784,78.25623877461092,65.92922541998388,164.02837620280386,255.57052909407255,176.95888970962284,-167.7394103005252,88.01763381784275
,124.732,7.499,3.7375100717889973,-10.670240159754488,2.012789292517226,21.856033103407732,123.72709795018723,212.84438043186887,105.14849722739567,-146.4873142198179,88.01763381784275
,124.427,8.578,3.9060315381343687,-1.9416903895097601,-11.628119524186188,11.646906057922338,128.25563188138125,202.76903284223042,122.12287423229569,-154.8518534758036,88.01763381784275
,123.638,8.406,5.437483878099661,8.813279021136404,-56.6399169388717,-50.03854601751276,132.31741760922137,196.30569829801505,177.1892889429177,-136.92180496184238,88.01763381784275
,123.223,7.867,3.97940347752609,-7.811379415953691,-55.746658642011795,120.8180893106541,128.1486156865751,211.12068664804582,210.24308919859033,-114.98862963046288,88.01763381784275
